Job_Title,Skills_Found,JD_Text,URL
Business Analyst (Tiếng Nhật),"giao tiếp, confluence, crm, jira, ba, erp, n1, jlpt, agile, scrum, tiếng nhật, e-commerce, n2","Yêu cầu ứng viên
Tốt nghiệp Đại học/Cao đẳng các ngành CNTT, Hệ thống thông tin, Quản trị kinh doanh hoặc liên quan.
Tiếng Nhật: JLPT N2 trở lên (ưu tiên N1), giao tiếp tốt trong môi trường doanh nghi...",https://www.topcv.vn/brand/fptis/tuyen-dung/business-analyst-tieng-nhat-j1838881.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Technical Support Engineer,"communication, sql, support, b2b, sql server, microsoft sql server","Yêu cầu ứng viên
Min Diploma in Information Technology/Computer Science/ Computer Engineering
Preferably > 1 year experience in IT Industry managing large-scale applications support
Strong technical d...",https://www.topcv.vn/viec-lam/technical-support-engineer/1866458.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Chuyên Viên Lập Trình CNC - CNC Programmer,làm việc nhóm,"Yêu cầu ứng viên
Ít nhất 3 năm kinh nghiệm xuất file CNC / Sketchup
3+ năm kinh nghiệm gỗ công nghiệp nội thất
Ưu tiên thành thạo Sketchup, Aspire
Hiểu vật liệu & kỹ thuật thi công nội thất
Ưu tiên tố...",https://www.topcv.vn/viec-lam/chuyen-vien-lap-trinh-cnc-cnc-programmer/1928929.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Chuyên Viên Kiểm Thử Phần Mềm,"appium, selenium, jira, scrum, agile, làm việc nhóm","Yêu cầu ứng viên

Bằng cấp: Kỹ sư phần mềm hoặc lĩnh vực liên quan.

Kinh nghiệm: Tối thiểu 06 tháng làm việc thực tế trong kiểm thử phần mềm

Kỹ năng: Thành thạo công cụ kiểm thử (Selenium, Appium, J...",https://www.topcv.vn/viec-lam/chuyen-vien-kiem-thu-phan-mem/1938171.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Junior C (Linux) Developer,"c, japanese","Yêu cầu ứng viên

At least 1 year experience with the C language.
Experience working on network systems.
Experience working with Japanese customers.
Ability to work in a collaborative team environment...",https://www.topcv.vn/viec-lam/junior-c-linux-developer/1949698.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Tester - Từ 2 Năm Kinh Nghiệm,"api, jira","Yêu cầu ứng viên
Từ 2 năm kinh nghiệm trong lĩnh vực kiểm thử phần mềm.
Hiểu biết về quy trình kiểm thử phần mềm, vòng đời phát triển phần mềm và các phương pháp kiểm thử.
Có kỹ năng viết test case, t...",https://www.topcv.vn/viec-lam/tester-tu-2-nam-kinh-nghiem/1949600.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
IT Camera Support (Thu Nhập Upto 11 Triệu/Tháng),"chủ động, tiếng anh","Yêu cầu ứng viên

- Nam, tốt nghiệp Cao đẳng hoặc tương đương, có kinh nghiệm tối thiểu 01 năm ở vị trí tương đương.

- Kiến thức cơ bản về máy tính và mạng máy tính (LAN, WAN...), thiết bị văn phòng,...",https://www.topcv.vn/viec-lam/it-camera-support-thu-nhap-upto-11-trieu-thang/1932289.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Lập Trình Viên Back-End (Junior),"restful, api, linux, docker, s3, rabbitmq","Yêu cầu ứng viên

2. Yêu cầu ứng viên
Có kinh nghiệm làm việc với Node js (từ 1 năm)
Thành thạo thiết kế và phát triển RESTful API
Hiểu biết và sử dụng Docker
Kinh nghiệm làm việc với hệ thống Queue, ...",https://www.topcv.vn/viec-lam/lap-trinh-vien-back-end-junior/1952031.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294599
Senior Backend Developer (Python),"gcp, flask, azure, ci/cd, restful, python, sql, microservices, api, docker, django, graphql, testing, communication, kubernetes, kafka, aws, ml, fastapi, rabbitmq","Yêu cầu ứng viên

Qualifications

5+ years of professional experience in backend development, primarily with Python.
Proficiency with Python web frameworks (Django, FastAPI, Flask, or similar).
Solid ...",https://www.topcv.vn/viec-lam/senior-backend-developer-python/1950688.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
"Fresher Tester (Từ 6 Tháng Kinh Nghiệm, Offer 8-13tr/Tháng)","chủ động, làm việc nhóm, qa","Yêu cầu ứng viên
Tốt nghiệp chuyên ngành CNTT, Hệ thống thông tin quản lý, Khoa học máy tính,.. hoặc các chuyên ngành có liên quan
Có kinh nghiệm 6 tháng – 1 năm trong lĩnh vực Tester hoặc QA.
Thành t...",https://www.topcv.vn/brand/softdreams/tuyen-dung/fresher-tester-tu-6-thang-kinh-nghiem-offer-8-13tr-thang-j1952019.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Java Developer,"ngân hàng, spring, rest, spring boot, agile, scrum, java, hibernate, tài chính","Yêu cầu ứng viên
Có kinh nghiệm từ 3 năm về Java;
Có kinh nghiệm với Java, Spring Boot, Hibernate, Rest APIs, Micro services, design patterns và TDD
Có kinh nghiệm triển khai ứng dụng theo dạng Cloud ...",https://www.topcv.vn/viec-lam/java-developer/1548887.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),"kế toán, tiếng anh, erp, sap, tư duy logic, tài chính","Yêu cầu ứng viên

- Tốt nghiệp đại học chuyên ngành Kinh tế, Tài chính – Kế toán, Hệ thống thông tin quản lý hoặc các ngành liên quan.

- Từ 3 năm kinh nghiệm ở vị trí tương đương.

- Có kiến thức về ...",https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst/1942569.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Trưởng Nhóm Học Thuật Về Lập Trình/ Coding Academic Leader - Quận 9,"giao tiếp, c++, python, thuyết trình","Yêu cầu ứng viên

1/ Trình độ học vấn:

Tốt nghiệp Đại học chuyên ngành CNTT hoặc các ngành kỹ thuật liên quan.
Có chứng chỉ sư phạm phù hợp theo quy định của Bộ Giáo dục và Đào tạo Việt Nam.

2/ Kỹ n...",https://www.topcv.vn/viec-lam/truong-nhom-hoc-thuat-ve-lap-trinh-coding-academic-leader-quan-9/1952097.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Lập Trình Viên ERP (Senior),"xml, json, làm việc nhóm, restful, kế toán, sql, api, tiếng anh, oracle, erp, tư duy logic, tài chính, .net core, swagger, git, sap, c#, postgresql, giao tiếp, sql server, .net, giải quyết vấn đề","Yêu cầu ứng viên
Tốt nghiệp chuyên ngành Công nghệ thông tin, Khoa học máy tính hoặc các ngành liên quan.
Tối thiểu 03 năm kinh nghiệm phát triển phần mềm ERP hoặc hệ thống quản trị doanh nghiệp, ưu t...",https://www.topcv.vn/viec-lam/lap-trinh-vien-erp-senior/1951008.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Business Analyst,"communication, ielts, erp, business analyst, e-commerce, english","Yêu cầu ứng viên

What we’re looking for
- 4+ years of experience as a Business Analyst.
- Strong English communication (verbal & written, IELTS 7.0+).
- Analytical mindset with solid documentation sk...",https://www.topcv.vn/viec-lam/business-analyst/941516.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Nhân Viên Kinh Doanh,"giao tiếp, marketing, crm, đàm phán, chủ động, giải quyết vấn đề","Yêu cầu ứng viên

Kỹ năng chuyên môn

Kỹ năng bán hàng và đàm phán: Biết cách thuyết phục và chốt sale hiệu quả
Kỹ năng giao tiếp: Giao tiếp tự tin, rõ ràng, thuyết phục qua điện thoại, tin nhắn, emai...",https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh/1951641.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Backend Developer/ Lập Trình Viên Backend (Team Leader - Từ 2 Năm KN) Lương 35-45M - Đi Làm Ngay,"restful, spring, sql, spring boot, api, docker, git, oracle, mysql, ci/cd, java","Yêu cầu ứng viên
Tốt nghiệp chuyên ngành Công nghệ thông tin, Khoa học máy tính... hoặc có kinh nghiệm thực tiễn tương đương.
Kinh nghiệm ít nhất từ 5 năm trở lên trong lĩnh vực lập trình backend.
Kin...",https://www.topcv.vn/viec-lam/backend-developer-lap-trinh-vien-backend-team-leader-tu-2-nam-kn-luong-35-45m-di-lam-ngay/1933783.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Flutter Developer (Up To 1500$),"flutter, ui, rest, tiếng anh, firebase, dart, jira, git, agile, ci/cd, firestore, reactjs","Yêu cầu ứng viên
Tốt nghiệp Đại học ngành Công nghệ thông tin hoặc tương đương.
Ít nhất 3 năm làm mobile, tối thiểu 1 năm lập trình Flutter và đã tham gia 2–3 dự án thực tế thành thạo Dart và Flutter....",https://www.topcv.vn/viec-lam/flutter-developer-up-to-1500/1891310.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
PHP Laravel Developer - Review Lương 2 Lần/Năm,"restful, gcp, html, sql, laravel, apache, css, api, aws, linux, php, git, javascript, mysql, chủ động, postgresql","Yêu cầu ứng viên
Có ít nhất 1 năm kinh nghiệm lập trình PHP, nắm vững lập trình hướng đối tượng (OOP) và Laravel Framework.
Có kinh nghiệm làm việc với hệ quản trị cơ sở dữ liệu MySQL/PostgreSQL (viết...",https://www.topcv.vn/viec-lam/php-laravel-developer-review-luong-2-lan-nam/1937731.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
AI Compiler Engineer (Fresher),"c++, python, pytorch, machine learning, deep learning, computer vision, english","Yêu cầu ứng viên
A strong willingness to learn.
Graduating or recently graduated students with a Bachelor’s degree in Computer Science, Computer Engineering, or a related field (GPA of at least 8.0).
...",https://www.topcv.vn/viec-lam/ai-compiler-engineer-fresher/1953080.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Lập Trình Frontend (AI & Data),"figma, graphql, giao tiếp, vue, rest, typescript, chủ động, react","Yêu cầu ứng viên

- Từ 2 năm kinh nghiệm Frontend với React hoặc Vue (ưu tiên TypeScript).

- Có tham gia ít nhất 1 sản phẩm/dự án dashboard hoặc web app (demo/portfolio).

- Hiểu tốt web performance,...",https://www.topcv.vn/viec-lam/lap-trinh-frontend-ai-data/1946547.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Trưởng Phòng Công Nghệ Thông Tin (IT Manager),"gcp, sql, aws, data warehouse, business intelligence, bi, tableau, looker, azure, etl, power bi","Yêu cầu ứng viên
Tốt nghiệp chuyên ngành Công nghệ thông tin, Toán – Thống kê, Hệ thống thông tin quản lý hoặc các ngành tương đương.
Có 3–5 năm kinh nghiệm trong lĩnh vực quản lý dữ liệu, Business In...",https://www.topcv.vn/viec-lam/truong-phong-cong-nghe-thong-tin-it-manager/1951442.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Flutter Developer,"kotlin, ios, flutter, ux, ui, ui/ux, firebase, api, swift, dart, git, ci/cd, android, java","Yêu cầu ứng viên
At least 3 years of experience in a similar position
Proficient in Dart and Flutter framework for mobile development (iOS and Android).
Strong understanding of mobile UI/UX principles...",https://www.topcv.vn/viec-lam/flutter-developer/1946706.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Senior IT Helpdesk & System,"firewall, vpn, giao tiếp, đàm phán, linux, quản lý thời gian, chủ động, làm việc nhóm","Yêu cầu ứng viên
Tốt nghiệp Đại Học chuyên ngành Công Nghệ Thông Tin, Lập Trình Phần Mềm, Quản Trị Hệ Thống Thông Tin, … hoặc các ngành khác có liên quan;
Có khoảng 04 năm kinh nghiệm trở lên ở vị trí...",https://www.topcv.vn/viec-lam/senior-it-helpdesk-system/1948484.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
IT Help Desk,,"Yêu cầu ứng viên
Nam/ Nữ từ 22-25 tuổi, Tốt nghiệp CĐ/ĐH chuyên ngành CNTT, điện tử viễn thông…
Chấp nhận sinh viên mới ra trường
Ưu tiên ứng viên đã tham ra khóa học CCNA, MCSA
Nhanh nhẹn, trách nhiệ...",https://www.topcv.vn/viec-lam/it-help-desk/1946374.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Technical Lead .Net,".net core, tư duy phản biện, asp.net, sql, entity framework, microservices, tiếng anh, sql server, mysql, agile, scrum, c#, .net, giải quyết vấn đề, postgresql","Yêu cầu ứng viên
Tốt nghiệp Đại học trở lên các chuyên ngành Công nghệ thông tin, Kỹ thuật máy tính hoặc các chuyên ngành liên quan….
Thành thạo ngôn ngữ lập trình C# và framework ASP.NET.
Có từ 5 năm...",https://www.topcv.vn/viec-lam/technical-lead-net/1949442.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
Platform Engineer,"redux, angular, azure, reactjs, python, api, tiếng anh, java, mysql, tư duy logic, mongodb, ruby, golang, linux, postgresql, kafka, aws, vuejs, rabbitmq, giải quyết vấn đề","Yêu cầu ứng viên
Tốt nghiệp các ngành liên quan đến Công nghệ thông tin, Khoa học máy tính hoặc các lĩnh vực liên quan
Có ít nhất 5 năm kinh nghiệm trong phát triển phần mềm
Có kinh nghiệm về thiết kế...",https://www.topcv.vn/viec-lam/platform-engineer/1944786.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
IT Project Coordinator,"ngân hàng, giao tiếp, confluence, banking, đàm phán, lãnh đạo, tiếng anh, jira, trello, agile, chủ động, scrum, fintech, giải quyết vấn đề","Yêu cầu ứng viên
Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin, Quản trị dự án, Kinh tế hoặc lĩnh vực liên quan.
Kinh nghiệm trên 02 năm trong quản lý hoặc điều phối dự án, ưu tiên các dự án phầ...",https://www.topcv.vn/viec-lam/it-project-coordinator/1949296.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
AngularJS Developer,"restful, css3, vue, sass, angular, gulp, angularjs, git, json, javascript, grunt, webpack, html5, less, react","Yêu cầu ứng viên
At least 3 years of experience in a similar position
Solid experience with JavaScript (ES5/ES6) and AngularJS (1.x).
Strong understanding of MVC/MVVM design patterns.
Proficiency in H...",https://www.topcv.vn/viec-lam/angularjs-developer/1946688.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
"Thực Tập Sinh Lập Trình Asp.Net Mvc5, Mvc6",asp.net,"Yêu cầu ứng viên

- Ứng viên tốt nghiệp Đại Học hoặc Cao Đẳng ngành it phần mềm,

- Biết cơ bản về lập trình asp.net MVC,

- Là sinh viên năm cuối.

- Đi làm được toàn thời gian...",https://www.topcv.vn/viec-lam/thuc-tap-sinh-lap-trinh-asp-net-mvc5-mvc6/880985.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Chuyên Gia Phát Triển Hệ Thống Tại Hà Nội,"flutter, firebase, ci/cd, restful, gitlab, confluence, banking, api, dart, agile, scrum, tài chính, gitlab ci, owasp, graphql, grpc, encryption, jira, fintech, communication, ngân hàng, github actions, giao tiếp, github, jwt, hive","Yêu cầu ứng viên
Thành thạo Flutter SDK & Dart.
Proficient in Flutter SDK and Dart programming language.
Hiểu rõ Widget tree, BuildContext, lifecycle, stateful/stateless widget, rendering pipeline.
St...",https://www.topcv.vn/viec-lam/chuyen-gia-phat-trien-he-thong-tai-ha-noi/1940674.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
Chuyên Viên Quản Trị Hệ Thống,"sql, giao tiếp, sáng tạo, linux, windows server, sql server, chủ động","Yêu cầu ứng viên
Tốt nghiệp Cử nhân Công nghệ Thông tin hoặc chuyên ngành liên quan.
Tối thiểu 2 năm kinh nghiệm ở vị trí tương đương.
Am hiểu thiết bị mạng, điện thoại, thiết bị văn phòng và điện.
Th...",https://www.topcv.vn/viec-lam/chuyen-vien-quan-tri-he-thong/1940859.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Backend Developer,"restful, postgres, python, giao tiếp, api, tiếng anh, docker, git, jwt, mysql, ci/cd, oauth, fastapi, mongodb","Yêu cầu ứng viên

- Thành thạo Python, Git, có kinh nghiệm làm việc với RESTful APIs.
- Có từ 1 đến 2 năm kinh nghiệm phát triển backend với Python/FastAPI.
- Kỹ năng làm việc với cơ sở dữ liệu MongoD...",https://www.topcv.vn/viec-lam/backend-developer/1943675.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Business Analyst (Leader - Dự Án GOV/ Healthcare),"giao tiếp, lãnh đạo, ba, business analyst, chủ động","Yêu cầu ứng viên
Từ 7 năm kinh nghiệm làm Business Analyst trong các dự án phát triển phần mềm;
Có 2 năm kinh nghiệm quản lý đội nhóm BA
Có kinh nghiệm làm việc với khách hàng Chính phủ hoặc có kinh n...",https://www.topcv.vn/viec-lam/business-analyst-leader-du-an-gov-healthcare/1902416.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Giảng Viên Ngành Công Nghệ Thông Tin,"giao tiếp, thuyết trình","Yêu cầu ứng viên

1.Trình độ chuyên môn:

- Tốt nghiệp Thạc sĩ trở lên chuyên ngành Công nghệ thông tin/Khoa học máy tính/Mạng máy tính, Toán - tin, sư phạm Tin hoặc các chuyên ngành tương đương.

2. ...",https://www.topcv.vn/viec-lam/giang-vien-nganh-cong-nghe-thong-tin/1443468.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
Sales Channel Manager,"giao tiếp, marketing, crm, đàm phán, lãnh đạo, tiếng anh","Yêu cầu ứng viên
Tốt nghiệp Cao Đẳng chuyên ngành Kinh doanh, Marketing, hoặc CNTT.
Tối thiểu 4 năm kinh nghiệm trong lĩnh vực kinh doanh, ưu tiên ngành công nghệ hoặc sản phẩm có hệ thống phân phối.
...",https://www.topcv.vn/viec-lam/sales-channel-manager/1946698.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
System Administration Supervisor,"elasticsearch, firewall, kubernetes, jenkins, support, teamwork, linux, unix, docker, time management, vmware, communication","Yêu cầu ứng viên

Qualification

University Degree majored in Computer Science, Information Technology or any related major

Work Experience

Minimum 04 years working experience in IT infrastructures,...",https://www.topcv.vn/brand/shinhanfinance1/tuyen-dung/system-administration-supervisor-j1882493.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Software Delivery Manager,"giao tiếp, tiếng nhật, giải quyết vấn đề, chủ động","Yêu cầu ứng viên

Must Have

Tối thiểu 5 năm làm việc trong ngành CNTT, trong đó ít nhất 2 năm ở vai trò Project Manager, Delivery Manager hoặc tương đương (quy mô quản lý > 50 người)
Có kinh nghiệm t...",https://www.topcv.vn/viec-lam/software-delivery-manager/1725130.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
Middle Embedded Software Engineer,"c++, python, english, c, c#, communication","Yêu cầu ứng viên

Requirements:

3+ Years’ experience in Embedded Software development
Strong proficiency in C, C++, C#, and Python.
Solid experience in IoT system development.
Hands-on experience wit...",https://www.topcv.vn/viec-lam/middle-embedded-software-engineer/1938013.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Kỹ Sư Phát Triển Phần Mềm,"soap, spark, spring boot, junit, go, scala, hibernate, reactjs, spring, sql, api, tiếng anh, docker, mariadb, java, mysql, angularjs, maven, testing, git, toeic, postgresql, kubernetes, giao tiếp, kafka, rest, nodejs, redis, hive, rabbitmq, hadoop","Yêu cầu ứng viên

• Tốt nghiệp đại học chính quy chuyên ngành công nghệ thông tin, khoa học máy tính, kỹ thuật phần mềm (hoặc tương đương).
- Yêu cầu kỹ năng cứng:
• Hiểu biết về lập trình hướng đối t...",https://www.topcv.vn/viec-lam/ky-su-phat-trien-phan-mem/1944391.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
Middle/ Senior Backend Engineer - 5 Năm Kinh Nghiệm - Thu Nhập 40 - 70 Triệu - Tại TP.HCM,"spring, maven, sql, teamwork, api, rest, spring boot, testing, time management, gradle, mysql, java, english","Yêu cầu ứng viên

- English: Intermediate to Upper intermediate level.
- Bachelor’s degree in Computer Science, Information Technology, Engineering or relevant field.
- Work experience as a Middle/ Se...",https://www.topcv.vn/viec-lam/middle-senior-backend-engineer-5-nam-kinh-nghiem-thu-nhap-40-70-trieu-tai-tp-hcm/1942361.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Java Backend Engineer,"spring boot, sns, ci/cd, s3, hibernate, restful, spring, sql, microservices, api, rds, docker, eks, git, sqs, communication, kubernetes, kafka, redis, java","Yêu cầu ứng viên
Bachelor’s degree in Computer Science, Information Systems, Software Engineering or related fields;
3+ year of experience with Java 11+ or other JVM languages, familiar with Spring Bo...",https://www.topcv.vn/viec-lam/java-backend-engineer/1950582.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Lập Trình Viên Frontend - P.DVNH,"gcp, pl/sql, entity framework, angular, devops, azure, typescript, scss, ci/cd, làm việc nhóm, reactjs, restful, gitlab, nextjs, sql, microservices, ui/ux, api, tiếng anh, docker, oracle, javascript, mysql, agile, scrum, mongodb, k8s, tài chính, gitlab ci, .net core, css3, ux, git, chủ động, html5, postgresql, ngân hàng, kubernetes, jenkins, giao tiếp, github actions, ui, asp.net, aws, mã hóa, github, openshift, .net, giải quyết vấn đề, react","Yêu cầu ứng viên

- Nền tảng lập trình:
+ Ít nhất 2 năm làm việc trong lĩnh vực Frontend.
+ Có tư duy hệ thống tốt, có thể áp dụng được design patterns phù hợp.
+ Khả năng phân tích và giải quyết vấn ...",https://www.topcv.vn/viec-lam/lap-trinh-vien-frontend-p-dvnh/1948873.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Android Developer,"kotlin, ios, flutter, tư duy logic, android, java, giải quyết vấn đề","Yêu cầu ứng viên
Tốt nghiệp Đại học chuyên ngành CNTT hoặc có liên quan;
Từ 2 năm kinh nghiệm lập trình Android sử dụng ngôn ngữ Kotlin/ Java/ Flutter;
Có cả kinh nghiệm lập trình iOS, Flutter,... là ...",https://www.topcv.vn/viec-lam/android-developer/1950094.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Nhân Viên IT Support / Helpdesk- Thu Nhập Upto 17 Triệu - Tại TP.HCM,giao tiếp,"Yêu cầu ứng viên

• Tốt nghiệp Đại học trở lên thuộc chuyên ngành CNTT.

• Có kinh nghiệm 2 năm ở vị trí IT

• Kỹ năng giao tiếp tốt và năng động;

• Có tính chuyên cần, kỷ luật, có tinh thần trách nh...",https://www.topcv.vn/viec-lam/nhan-vien-it-support-helpdesk-thu-nhap-upto-17-trieu-tai-tp-hcm/1951936.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Senior .NET Developer,"restful, .net core, asp.net, sql, microservices, api, docker, c#, mysql, mssql, tư duy logic, .net, giải quyết vấn đề, postgresql","Yêu cầu ứng viên
Có từ 4 năm kinh nghiệm phát triển với .NET Framework/.NET Core, C#
Thành thạo ASP.NET MVC, ASP.NET Core
Có kinh nghiệm làm việc với MSSQL, Postgresql, MySql
Có kinh nghiệm làm việc v...",https://www.topcv.vn/viec-lam/senior-net-developer/1862166.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Business Analyst (BA) Lương Up To $2000,"phân tích nghiệp vụ, figma, ux, giao tiếp, ui, crm, ui/ux, api, tiếng anh, bi, erp, tư duy logic, business analyst, hrm, product owner, giải quyết vấn đề","Yêu cầu ứng viên
Tốt nghiệp đại học ngành CNTT, Kinh tế.
Kinh nghiệm: tối thiểu 01 năm kinh nghiệm làm việc với vai trò Business Analyst hoặc Product Owner.
Có tư duy logic và giải quyết vấn đề tốt. C...",https://www.topcv.vn/viec-lam/business-analyst-ba-luong-up-to-2000/1953047.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
